id,beginn,lon,lat,dauer_h,sri_max
T5_Eta_000378,2001-07-08T08:50:00,10.0902,54.2274,1,7
T5_Eta_000379,2001-07-08T07:50:00,9.2772,53.8323,2,2
T5_Eta_000380,2001-07-08T03:50:00,9.5450,53.6771,6,5
T5_Eta_000381,2001-07-08T09:50:00,9.8492,54.6644,1,5
T5_Eta_000382,2001-07-08T08:50:00,8.9568,54.1695,2,4
T5_Eta_000383,2001-07-07T15:50:00,13.2740,51.3545,48,7
T5_Eta_000384,2001-07-07T17:50:00,13.6494,51.6589,48,6
T5_Eta_000385,2001-07-10T18:50:00,9.0063,53.5078,1,3
T5_Eta_000386,2001-07-11T15:50:00,9.2063,54.3378,48,4
T5_Eta_000387,2001-07-13T11:50:00,7.1295,53.5572,6,7
T5_Eta_000388,2001-07-10T17:50:00,9.4246,54.7154,72,5
T5_Eta_000389,2001-07-14T14:50:00,8.0928,50.2630,2,2
T5_Eta_000390,2001-07-14T14:50:00,8.2750,50.3605,2,3
T5_Eta_000391,2001-07-15T15:50:00,12.0142,48.3189,1,10
T5_Eta_000392,2001-07-15T18:50:00,10.3381,49.2710,4,2
T5_Eta_000393,2001-07-15T13:50:00,9.0411,47.1961,9,4
T5_Eta_000394,2001-07-15T21:50:00,14.5726,51.2730,3,3
T5_Eta_000395,2001-07-18T18:50:00,8.6498,54.0174,2,9
T5_Eta_000396,2001-07-19T14:50:00,12.2014,53.8449,1,7
T5_Eta_000397,2001-07-19T14:50:00,10.1492,54.0615,1,7
T5_Eta_000398,2001-07-19T14:50:00,12.3821,54.1024,1,6
T5_Eta_000399,2001-07-19T15:50:00,8.7272,53.1483,1,5
T5_Eta_000400,2001-07-20T11:50:00,11.8789,47.6328,1,7
T5_Eta_000401,2001-07-20T15:50:00,13.9795,53.2477,1,5
T5_Eta_000402,2001-07-20T15:50:00,13.8797,53.5218,1,4
T5_Eta_000403,2001-07-20T15:50:00,13.9711,53.3003,2,5
T5_Eta_000404,2001-07-23T03:50:00,6.9250,52.5781,2,3
T5_Eta_000405,2001-07-23T10:50:00,6.4862,50.4451,1,6
T5_Eta_000406,2001-07-23T11:50:00,6.7305,50.2663,1,6
T5_Eta_000407,2001-07-23T11:50:00,6.8386,50.4069,1,5
T5_Eta_000408,2001-07-23T10:50:00,6.5368,50.3359,2,7
T5_Eta_000409,2001-07-23T12:50:00,7.9895,47.7892,1,10
T5_Eta_000410,2001-07-23T12:50:00,7.2724,50.3442,1,7
T5_Eta_000411,2001-07-23T12:50:00,7.0800,50.4065,1,5
T5_Eta_000412,2001-07-23T12:50:00,9.4563,50.9825,1,6
T5_Eta_000413,2001-07-23T12:50:00,7.9668,52.3037,1,5
T5_Eta_000414,2001-07-23T13:50:00,7.8656,47.7694,1,10
T5_Eta_000415,2001-07-23T13:50:00,7.9793,47.9822,1,7
T5_Eta_000416,2001-07-23T13:50:00,7.7728,51.1369,1,8
T5_Eta_000417,2001-07-23T13:50:00,7.6059,52.2088,1,9
T5_Eta_000418,2001-07-23T13:50:00,8.0505,52.3227,1,7
T5_Eta_000419,2001-07-23T13:50:00,8.1475,52.3593,1,6
T5_Eta_000420,2001-07-23T14:50:00,8.0084,47.6637,1,5
T5_Eta_000421,2001-07-23T14:50:00,7.8515,48.0211,1,6
T5_Eta_000422,2001-07-23T14:50:00,8.2877,51.2338,1,6
T5_Eta_000423,2001-07-23T14:50:00,8.2735,52.3876,1,6
T5_Eta_000424,2001-07-23T14:50:00,7.9043,52.6396,1,8
T5_Eta_000425,2001-07-23T14:50:00,11.7216,53.4193,1,4
T5_Eta_000426,2001-07-23T13:50:00,7.7735,52.4549,2,8
T5_Eta_000427,2001-07-23T13:50:00,12.0433,53.6740,2,3
T5_Eta_000428,2001-07-23T15:50:00,7.6861,47.6388,1,7
T5_Eta_000429,2001-07-23T15:50:00,7.5478,47.6601,1,6
T5_Eta_000430,2001-07-23T15:50:00,8.6725,51.2059,1,3
T5_Eta_000431,2001-07-23T15:50:00,8.7236,51.3096,1,6
T5_Eta_000432,2001-07-23T15:50:00,11.5770,53.4478,1,7
T5_Eta_000433,2001-07-23T14:50:00,8.1316,47.6917,2,8
T5_Eta_000434,2001-07-23T14:50:00,7.6375,47.8221,2,6
T5_Eta_000435,2001-07-23T14:50:00,8.7637,51.7399,2,8
T5_Eta_000436,2001-07-23T14:50:00,8.9848,52.2684,2,8
T5_Eta_000437,2001-07-23T14:50:00,7.4558,52.3344,2,7
T5_Eta_000438,2001-07-23T13:50:00,8.3281,52.7260,3,8
T5_Eta_000439,2001-07-23T16:50:00,9.4077,50.6313,1,6
T5_Eta_000440,2001-07-23T16:50:00,7.2097,52.7602,1,5
T5_Eta_000441,2001-07-23T16:50:00,9.7847,52.9657,1,5
T5_Eta_000442,2001-07-23T15:50:00,8.4490,47.8575,2,7
T5_Eta_000443,2001-07-23T15:50:00,8.7314,52.6457,2,7
T5_Eta_000444,2001-07-23T17:50:00,6.8914,49.3184,1,7
T5_Eta_000445,2001-07-23T17:50:00,7.7985,51.6101,1,7
T5_Eta_000446,2001-07-23T16:50:00,7.3001,49.0691,2,8
T5_Eta_000447,2001-07-23T16:50:00,8.7250,52.8188,2,9
T5_Eta_000448,2001-07-23T16:50:00,8.5498,52.8942,2,3
T5_Eta_000449,2001-07-23T16:50:00,7.5223,52.9944,2,5
T5_Eta_000450,2001-07-23T18:50:00,9.3799,53.0680,1,3
T5_Eta_000451,2001-07-23T17:50:00,9.1346,51.9163,2,2
T5_Eta_000452,2001-07-23T16:50:00,6.7921,49.1113,3,9
T5_Eta_000453,2001-07-23T16:50:00,9.2197,51.8568,3,3
T5_Eta_000454,2001-07-23T16:50:00,8.7924,52.9410,3,7
T5_Eta_000455,2001-07-23T15:50:00,8.9326,52.1298,4,3
T5_Eta_000456,2001-07-23T19:50:00,9.1748,52.5900,1,6
T5_Eta_000457,2001-07-23T18:50:00,6.4447,49.6330,2,5
T5_Eta_000458,2001-07-23T18:50:00,9.5070,53.2597,2,7
T5_Eta_000459,2001-07-23T20:50:00,9.4572,52.7392,1,3
T5_Eta_000460,2001-07-23T19:50:00,9.5588,52.6186,2,6
T5_Eta_000461,2001-07-23T18:50:00,6.4691,49.5149,3,4
T5_Eta_000462,2001-07-23T18:50:00,6.4619,49.5911,3,3
T5_Eta_000463,2001-07-23T15:50:00,6.6761,49.2511,6,9
T5_Eta_000464,2001-07-23T17:50:00,9.2801,53.0066,6,3
T5_Eta_000465,2001-07-23T14:50:00,9.1515,52.9622,9,5
T5_Eta_000466,2001-07-23T23:50:00,9.6031,53.7383,1,4
T5_Eta_000467,2001-07-23T23:50:00,9.5727,53.8166,1,5
T5_Eta_000468,2001-07-24T00:50:00,6.6705,49.7524,1,4
T5_Eta_000469,2001-07-24T00:50:00,9.6733,54.0872,1,3
T5_Eta_000470,2001-07-23T23:50:00,9.5846,54.0433,2,3
T5_Eta_000471,2001-07-24T01:50:00,9.8094,53.7041,2,4
T5_Eta_000472,2001-07-24T08:50:00,8.8414,48.1243,3,4
T5_Eta_000473,2001-07-24T11:50:00,7.6227,49.0785,1,5
T5_Eta_000474,2001-07-24T11:50:00,8.3028,50.6259,1,4
T5_Eta_000475,2001-07-24T11:50:00,8.4102,50.9445,1,7
T5_Eta_000476,2001-07-24T12:50:00,6.7501,49.2963,1,5
T5_Eta_000477,2001-07-24T12:50:00,7.0275,49.4080,1,8
T5_Eta_000478,2001-07-24T12:50:00,11.0539,53.0555,1,7
T5_Eta_000479,2001-07-24T11:50:00,10.8668,53.0748,2,8
T5_Eta_000480,2001-07-24T13:50:00,7.1064,49.2325,1,7
T5_Eta_000481,2001-07-24T13:50:00,7.0606,49.4856,1,7
T5_Eta_000482,2001-07-24T13:50:00,10.7210,53.0066,1,9
T5_Eta_000483,2001-07-24T13:50:00,11.7301,53.0109,1,6
T5_Eta_000484,2001-07-24T12:50:00,11.0204,53.3858,2,8
T5_Eta_000485,2001-07-24T12:50:00,11.1971,53.8537,2,8
T5_Eta_000486,2001-07-24T14:50:00,7.1795,49.6425,1,7
T5_Eta_000487,2001-07-24T14:50:00,7.9358,49.9697,1,6
T5_Eta_000488,2001-07-24T14:50:00,6.5008,49.8736,1,4
T5_Eta_000489,2001-07-24T15:50:00,10.6377,52.4013,1,6
T5_Eta_000490,2001-07-24T14:50:00,7.5042,49.6947,2,7
T5_Eta_000491,2001-07-24T13:50:00,11.7446,53.2972,3,4
T5_Eta_000492,2001-07-24T15:50:00,11.5464,51.8127,2,7
T5_Eta_000493,2001-07-25T13:50:00,7.6831,47.6891,1,6
T5_Eta_000494,2001-07-26T17:50:00,6.5614,50.2172,1,10
T5_Eta_000495,2001-07-27T20:50:00,7.3478,53.3894,6,6
T5_Eta_000496,2001-07-28T11:50:00,7.1621,50.2127,1,8
T5_Eta_000497,2001-07-28T11:50:00,6.5550,50.2853,1,8
T5_Eta_000498,2001-07-28T12:50:00,8.0200,48.1682,1,8
T5_Eta_000499,2001-07-28T13:50:00,8.2771,48.3421,1,5
T5_Eta_000500,2001-07-28T14:50:00,6.4960,50.3428,1,8
T5_Eta_000501,2001-07-28T13:50:00,8.5959,48.2889,2,4
T5_Eta_000502,2001-07-28T15:50:00,8.5234,51.1693,1,7
T5_Eta_000503,2001-07-28T16:50:00,8.4193,51.0475,1,8
T5_Eta_000504,2001-07-29T00:50:00,11.8491,53.8871,1,5
T5_Eta_000505,2001-07-29T00:50:00,12.1173,52.7430,2,7
T5_Eta_000506,2001-07-29T02:50:00,12.1313,53.4371,1,5
T5_Eta_000507,2001-07-29T11:50:00,11.8685,47.6749,1,4
T5_Eta_000508,2001-07-29T10:50:00,13.2835,52.5105,2,7
T5_Eta_000509,2001-07-29T12:50:00,13.2000,48.5531,1,5
T5_Eta_000510,2001-07-29T12:50:00,13.2095,52.6343,1,10
T5_Eta_000511,2001-07-29T12:50:00,13.5309,52.9872,1,8
T5_Eta_000512,2001-07-29T11:50:00,13.3812,52.7843,2,10
T5_Eta_000513,2001-07-29T13:50:00,8.5340,47.9262,1,4
T5_Eta_000514,2001-07-29T13:50:00,8.5885,48.4911,1,6
T5_Eta_000515,2001-07-29T13:50:00,12.0940,48.8488,1,7
T5_Eta_000516,2001-07-29T13:50:00,13.0849,52.5172,1,8
T5_Eta_000517,2001-07-29T13:50:00,13.8231,53.1497,1,7
T5_Eta_000518,2001-07-29T13:50:00,13.3237,53.6821,1,8
T5_Eta_000519,2001-07-29T12:50:00,8.3442,47.9648,2,8
T5_Eta_000520,2001-07-29T12:50:00,12.8196,49.0992,2,7
T5_Eta_000521,2001-07-29T12:50:00,13.0829,52.6558,2,3
T5_Eta_000522,2001-07-29T12:50:00,13.7103,52.9109,2,5
T5_Eta_000523,2001-07-29T14:50:00,13.5240,52.2162,1,7
T5_Eta_000524,2001-07-29T14:50:00,13.9896,53.3344,1,6
T5_Eta_000525,2001-07-29T13:50:00,12.7384,52.9959,2,7
T5_Eta_000526,2001-07-29T15:50:00,13.6432,51.5988,1,8
T5_Eta_000527,2001-07-29T15:50:00,14.0043,51.9721,1,5
T5_Eta_000528,2001-07-29T15:50:00,12.9539,53.1545,1,5
T5_Eta_000529,2001-07-29T14:50:00,13.9031,52.0714,2,7
T5_Eta_000530,2001-07-29T14:50:00,13.1188,53.8546,2,6
T5_Eta_000531,2001-07-29T13:50:00,12.3101,49.0210,3,7
T5_Eta_000532,2001-07-29T13:50:00,12.4950,52.8205,3,5
T5_Eta_000533,2001-07-29T16:50:00,10.7965,47.6330,1,7
T5_Eta_000534,2001-07-29T16:50:00,14.7105,52.0081,1,4
T5_Eta_000535,2001-07-29T15:50:00,11.7605,48.0383,2,6
T5_Eta_000536,2001-07-29T15:50:00,13.4382,51.4861,2,5
T5_Eta_000537,2001-07-29T15:50:00,12.8903,53.0870,2,7
T5_Eta_000538,2001-07-29T17:50:00,10.7260,47.8518,1,4
T5_Eta_000539,2001-07-29T16:50:00,14.2347,51.5563,2,3
T5_Eta_000540,2001-07-29T18:50:00,14.0307,50.9805,1,4
T5_Eta_000541,2001-07-31T13:50:00,8.5678,53.1547,1,5
T5_Eta_000542,2001-07-31T16:50:00,13.1515,51.9963,1,2
T5_Eta_000543,2001-07-31T16:50:00,13.0279,52.0263,1,4
T5_Eta_000544,2001-07-31T16:50:00,12.7808,52.0944,1,4
T5_Eta_000545,2001-08-03T07:50:00,6.6028,49.3417,1,2
T5_Eta_000546,2001-08-03T07:50:00,6.7976,49.5019,1,3
T5_Eta_000547,2001-08-03T15:50:00,12.7964,47.9267,1,8
T5_Eta_000548,2001-08-03T15:50:00,12.5118,47.9860,1,3
T5_Eta_000549,2001-08-03T15:50:00,12.5984,47.9666,1,8
T5_Eta_000550,2001-08-03T16:50:00,13.5823,48.8171,1,5
T5_Eta_000551,2001-08-03T16:50:00,13.7786,48.8512,1,6
T5_Eta_000552,2001-08-04T10:50:00,8.9524,50.0640,1,5
T5_Eta_000553,2001-08-04T09:50:00,9.0019,50.6876,2,5
T5_Eta_000554,2001-08-04T09:50:00,9.6140,52.7833,2,3
T5_Eta_000555,2001-08-04T09:50:00,9.7134,52.8789,2,3
T5_Eta_000556,2001-08-04T08:50:00,8.7092,50.1887,3,4
T5_Eta_000557,2001-08-04T12:50:00,11.1732,53.5928,1,3
T5_Eta_000558,2001-08-04T13:50:00,12.6143,51.5563,1,3
T5_Eta_000559,2001-08-04T12:50:00,11.2154,53.1317,2,5
T5_Eta_000560,2001-08-04T12:50:00,11.6320,53.9869,2,2
T5_Eta_000561,2001-08-05T11:50:00,8.9614,54.0212,1,4
T5_Eta_000562,2001-08-06T19:50:00,9.8950,54.5594,4,2
T5_Eta_000563,2001-08-06T15:50:00,7.7271,53.8258,9,6
T5_Eta_000564,2001-08-07T03:50:00,7.4385,52.3772,4,2
T5_Eta_000565,2001-08-10T12:50:00,12.8570,53.7319,2,2
T5_Eta_000566,2001-08-15T23:50:00,6.2394,51.8010,3,4
T5_Eta_000567,2001-08-16T12:50:00,12.9115,52.8260,1,4
T5_Eta_000568,2001-08-16T13:50:00,13.0736,52.8729,1,10
T5_Eta_000569,2001-08-16T14:50:00,13.1634,53.2260,1,7
T5_Eta_000570,2001-08-16T14:50:00,13.2245,53.2588,1,5
T5_Eta_000571,2001-08-16T14:50:00,13.0851,53.3242,1,7
T5_Eta_000572,2001-08-16T15:50:00,14.1919,52.7258,1,6
T5_Eta_000573,2001-08-16T15:50:00,14.2378,52.7498,1,5
T5_Eta_000574,2001-08-16T15:50:00,13.7215,54.0867,1,8
T5_Eta_000575,2001-08-16T23:50:00,13.0650,48.7777,2,4
T5_Eta_000576,2001-08-16T22:50:00,12.9006,48.8087,4,5
T5_Eta_000577,2001-08-17T13:50:00,11.2990,48.1475,1,7
T5_Eta_000578,2001-08-17T14:50:00,13.1181,48.9535,1,5
T5_Eta_000579,2001-08-17T14:50:00,9.0688,49.1397,1,4
T5_Eta_000580,2001-08-17T14:50:00,13.0410,49.1172,1,6
T5_Eta_000581,2001-08-17T14:50:00,11.6878,49.2470,1,3
T5_Eta_000582,2001-08-17T14:50:00,12.3205,49.8186,1,10
T5_Eta_000583,2001-08-17T15:50:00,12.6495,49.2571,1,7
T5_Eta_000584,2001-08-17T15:50:00,12.1704,49.5079,1,7
T5_Eta_000585,2001-08-17T14:50:00,9.1062,49.1994,2,7
T5_Eta_000586,2001-08-17T14:50:00,12.1855,49.3208,2,3
T5_Eta_000587,2001-08-17T16:50:00,12.8447,49.0899,1,6
T5_Eta_000588,2001-08-17T16:50:00,12.6237,49.4446,1,8
T5_Eta_000589,2001-08-17T15:50:00,13.2768,48.9985,2,8
T5_Eta_000590,2001-08-17T15:50:00,12.7618,49.1943,2,6
T5_Eta_000591,2001-08-17T15:50:00,12.3902,49.6722,2,5
T5_Eta_000592,2001-08-17T14:50:00,13.0857,49.0309,4,6
T5_Eta_000593,2001-08-17T18:50:00,9.7828,48.7385,1,5
T5_Eta_000594,2001-08-17T20:50:00,13.1132,48.8945,1,3
T5_Eta_000595,2001-08-17T20:50:00,13.1909,48.9001,2,4
T5_Eta_000596,2001-08-17T20:50:00,13.0412,49.2784,2,8
T5_Eta_000597,2001-08-17T22:50:00,10.6224,49.9659,2,4
T5_Eta_000598,2001-08-17T23:50:00,10.7175,50.0929,4,8
T5_Eta_000599,2001-08-18T12:50:00,8.2036,48.0208,1,5
T5_Eta_000600,2001-08-18T12:50:00,13.9999,52.5520,1,4
T5_Eta_000601,2001-08-18T12:50:00,8.4655,48.6999,2,10
T5_Eta_000602,2001-08-18T14:50:00,7.6374,47.6207,1,7
T5_Eta_000603,2001-08-18T16:50:00,10.5848,47.6180,1,5
T5_Eta_000604,2001-08-19T11:50:00,13.7892,50.8879,1,6
T5_Eta_000605,2001-08-19T12:50:00,11.5456,52.4340,1,6
T5_Eta_000606,2001-08-19T11:50:00,12.9975,51.0119,2,4
T5_Eta_000607,2001-08-19T13:50:00,12.4086,51.1752,1,3
T5_Eta_000608,2001-08-19T13:50:00,12.5108,51.2669,1,3
T5_Eta_000609,2001-08-19T13:50:00,12.8477,51.3601,1,7
T5_Eta_000610,2001-08-19T13:50:00,11.9396,52.1243,1,7
T5_Eta_000611,2001-08-19T12:50:00,12.7728,51.1048,2,6
T5_Eta_000612,2001-08-19T12:50:00,11.8005,52.1530,2,7
T5_Eta_000613,2001-08-19T11:50:00,12.7938,50.8469,3,5
T5_Eta_000614,2001-08-19T14:50:00,12.5128,51.4903,1,5
T5_Eta_000615,2001-08-19T14:50:00,12.0789,52.1041,1,4
T5_Eta_000616,2001-08-19T14:50:00,12.1738,52.2746,1,6
T5_Eta_000617,2001-08-19T14:50:00,12.3723,52.2871,1,3
T5_Eta_000618,2001-08-19T13:50:00,11.6731,52.4318,2,3
T5_Eta_000619,2001-08-19T12:50:00,11.6419,52.3718,3,3
T5_Eta_000620,2001-08-19T15:50:00,12.5583,52.1267,1,7
T5_Eta_000621,2001-08-19T15:50:00,12.0422,54.1450,2,4
T5_Eta_000622,2001-08-19T17:50:00,13.5749,53.8301,1,6
T5_Eta_000623,2001-08-19T18:50:00,9.0819,54.5028,1,6
T5_Eta_000624,2001-08-19T18:50:00,7.6423,47.9483,2,7
T5_Eta_000625,2001-08-20T11:50:00,13.0322,49.1684,1,6
T5_Eta_000626,2001-08-20T14:50:00,7.5689,47.7194,1,5
T5_Eta_000627,2001-08-20T14:50:00,12.7318,50.5663,4,6
T5_Eta_000628,2001-08-20T16:50:00,13.9003,50.9089,3,3
T5_Eta_000629,2001-08-20T16:50:00,14.0260,50.9378,3,3
T5_Eta_000630,2001-08-21T22:50:00,14.0752,51.3740,2,2
T5_Eta_000631,2001-08-23T19:50:00,8.3728,53.2992,1,4
T5_Eta_000632,2001-08-23T20:50:00,8.6130,53.4682,1,5
T5_Eta_000633,2001-08-23T20:50:00,8.5594,53.3544,2,7
T5_Eta_000634,2001-08-23T20:50:00,9.0573,53.7781,3,3
T5_Eta_000635,2001-08-23T19:50:00,9.5335,53.4509,4,3
T5_Eta_000636,2001-08-23T23:50:00,9.3632,53.1894,1,4
T5_Eta_000637,2001-08-23T23:50:00,9.6603,53.9041,2,6
T5_Eta_000638,2001-08-23T21:50:00,10.4873,54.8297,4,8
T5_Eta_000639,2001-08-24T01:50:00,10.8948,53.5958,1,7
T5_Eta_000640,2001-08-23T20:50:00,9.8975,53.7478,6,8
T5_Eta_000641,2001-08-24T15:50:00,12.5531,52.2478,1,5
T5_Eta_000642,2001-08-24T17:50:00,13.2585,53.3098,1,3
T5_Eta_000643,2001-08-24T18:50:00,13.4024,53.0006,2,3
T5_Eta_000644,2001-08-25T19:50:00,9.7917,51.8082,2,7
T5_Eta_000645,2001-08-25T21:50:00,9.9032,51.7739,2,3
T5_Eta_000646,2001-08-25T23:50:00,11.1304,51.8704,1,3
T5_Eta_000647,2001-08-26T00:50:00,10.8192,51.6843,1,4
T5_Eta_000648,2001-08-25T23:50:00,10.6667,51.6941,2,3
T5_Eta_000649,2001-08-26T00:50:00,11.1905,51.5857,2,2
T5_Eta_000650,2001-08-26T02:50:00,11.9361,51.8054,1,5
T5_Eta_000651,2001-08-26T11:50:00,14.8372,50.8896,2,4
T5_Eta_000652,2001-08-26T17:50:00,8.8153,53.5317,1,6
T5_Eta_000653,2001-08-26T18:50:00,9.6608,53.8605,1,4
T5_Eta_000654,2001-08-26T17:50:00,9.1920,53.6923,2,6
T5_Eta_000655,2001-08-26T18:50:00,9.8377,53.9307,2,4
T5_Eta_000656,2001-08-26T17:50:00,8.0496,53.1021,9,3
T5_Eta_000657,2001-08-26T17:50:00,8.1596,53.2085,9,3
T5_Eta_000658,2001-08-26T17:50:00,8.5572,53.4065,9,4
T5_Eta_000659,2001-08-26T16:50:00,7.7631,53.0611,12,5
T5_Eta_000660,2001-08-27T05:50:00,9.4461,52.5401,1,2
T5_Eta_000661,2001-08-27T04:50:00,8.9932,52.4672,2,3
T5_Eta_000662,2001-08-27T04:50:00,9.2465,52.5647,2,3
T5_Eta_000663,2001-08-27T00:50:00,12.2346,54.1233,9,4
T5_Eta_000664,2001-08-27T12:50:00,7.9337,47.8970,1,8
T5_Eta_000665,2001-08-27T14:50:00,11.5362,48.4046,1,6
T5_Eta_000666,2001-08-27T14:50:00,11.3722,48.4327,1,4
T5_Eta_000667,2001-08-27T13:50:00,7.9128,47.8209,3,5
T5_Eta_000668,2001-08-27T13:50:00,10.1138,48.1068,3,6
T5_Eta_000669,2001-08-27T16:50:00,11.5285,48.2110,1,4
T5_Eta_000670,2001-08-27T14:50:00,7.7558,47.7246,3,9
T5_Eta_000671,2001-08-30T13:50:00,6.6487,49.4114,1,4
T5_Eta_000672,2001-08-30T14:50:00,7.4861,49.3799,4,5
T5_Eta_000673,2001-08-31T12:50:00,7.7615,49.3534,2,7
T5_Eta_000674,2001-08-31T14:50:00,8.0499,50.0659,1,7
T5_Eta_000675,2001-08-31T15:50:00,8.4431,50.1844,1,4
T5_Eta_000676,2001-08-31T14:50:00,8.9022,50.4131,3,3
T5_Eta_000677,2001-09-01T03:50:00,14.6994,51.0859,12,6
T5_Eta_000678,2001-09-03T08:50:00,9.8414,53.1393,2,2
T5_Eta_000679,2001-09-03T15:50:00,10.0454,54.2449,1,3
T5_Eta_000680,2001-09-04T09:50:00,11.9270,47.5981,1,5
T5_Eta_000681,2001-09-04T13:50:00,9.6552,54.4103,1,6
T5_Eta_000682,2001-09-04T13:50:00,9.7605,54.3756,2,8
T5_Eta_000683,2001-09-04T15:50:00,12.7553,52.6660,1,4
T5_Eta_000684,2001-09-04T15:50:00,9.5361,54.3311,1,5
T5_Eta_000685,2001-09-04T14:50:00,9.4321,54.2782,2,5
T5_Eta_000686,2001-09-05T13:50:00,14.1614,53.1878,1,6
T5_Eta_000687,2001-09-08T14:50:00,8.2964,48.4774,4,3
T5_Eta_000688,2001-09-08T12:50:00,8.0375,48.5647,6,3
T5_Eta_000689,2001-09-08T13:50:00,8.3777,48.3609,6,3
T5_Eta_000690,2001-09-08T13:50:00,8.4218,48.5219,6,3
T5_Eta_000691,2001-09-08T14:50:00,9.1263,48.3381,6,2
T5_Eta_000692,2001-09-08T20:50:00,11.8789,47.6328,1,6
T5_Eta_000693,2001-09-08T15:50:00,8.2260,48.0801,6,3
T5_Eta_000694,2001-09-08T15:50:00,8.1968,48.1636,6,3
T5_Eta_000695,2001-09-09T03:50:00,7.8301,52.9152,3,2
T5_Eta_000696,2001-09-09T03:50:00,7.7416,52.9478,3,3
T5_Eta_000697,2001-09-09T02:50:00,7.7469,53.5301,4,4
T5_Eta_000698,2001-09-09T02:50:00,7.4637,53.7931,4,3
T5_Eta_000699,2001-09-09T03:50:00,7.9096,53.2642,4,3
T5_Eta_000700,2001-09-09T03:50:00,7.9801,53.3005,6,2
T5_Eta_000701,2001-09-09T05:50:00,9.0405,52.8138,6,7
T5_Eta_000702,2001-09-09T00:50:00,8.7722,53.1055,12,3
T5_Eta_000703,2001-09-06T16:50:00,13.3731,54.6245,72,6
T5_Eta_000704,2001-09-07T17:50:00,12.6962,54.3039,48,3
T5_Eta_000705,2001-09-07T14:50:00,10.4593,51.7556,72,5
T5_Eta_000706,2001-09-08T18:50:00,9.0078,53.4556,72,8
T5_Eta_000707,2001-09-14T04:50:00,10.1119,51.7998,4,2
T5_Eta_000708,2001-09-18T07:50:00,13.6502,52.4796,9,4
T5_Eta_000709,2001-09-18T07:50:00,13.6900,52.7207,9,2
T5_Eta_000710,2001-09-18T08:50:00,13.5048,53.0142,9,4
T5_Eta_000711,2001-09-18T08:50:00,13.0110,52.9790,9,2
T5_Eta_000712,2001-09-18T10:50:00,13.6094,53.3233,9,5
T5_Eta_000713,2001-09-18T07:50:00,13.9187,53.2241,12,3
T5_Eta_000714,2001-09-18T08:50:00,13.8183,53.2369,12,2
T5_Eta_000715,2001-09-18T09:50:00,13.0594,53.5253,12,2
T5_Eta_000716,2001-09-18T10:50:00,12.0657,53.5604,12,7
T5_Eta_000717,2001-09-18T10:50:00,12.6771,53.6934,12,2
T5_Eta_000718,2001-09-18T10:50:00,13.0457,53.6999,12,3
T5_Eta_000719,2001-09-18T15:50:00,10.0886,53.6260,9,3
T5_Eta_000720,2001-09-18T20:50:00,9.4860,53.6943,6,2
T5_Eta_000721,2001-09-18T14:50:00,9.8977,53.6869,12,3
T5_Eta_000722,2001-09-18T14:50:00,9.9858,53.7566,12,3
T5_Eta_000723,2001-09-19T17:50:00,8.4434,50.1759,4,3
T5_Eta_000724,2001-09-20T12:50:00,12.7035,52.9188,2,3
T5_Eta_000725,2001-09-20T14:50:00,13.1555,52.9830,1,3
T5_Eta_000726,2001-09-20T15:50:00,5.9745,51.1869,1,11
T5_Eta_000727,2001-09-20T16:50:00,6.2974,51.1147,1,8
T5_Eta_000728,2001-09-20T19:50:00,9.7742,54.5767,3,2
T5_Eta_000729,2001-09-21T15:50:00,9.9411,54.0703,1,5
T5_Eta_000730,2001-09-21T14:50:00,13.1431,54.1158,2,7
T5_Eta_000731,2001-09-21T16:50:00,9.0254,53.3515,1,6
T5_Eta_000732,2001-09-22T02:50:00,6.5346,53.2069,6,7
T5_Eta_000733,2001-09-24T14:50:00,8.6837,53.5300,3,6
T5_Eta_000734,2001-09-24T19:50:00,12.0023,53.7272,6,5
T5_Eta_000735,2001-09-27T19:50:00,9.1468,53.1530,2,2
T5_Eta_000736,2001-10-01T09:50:00,6.5754,51.7882,1,7
T5_Eta_000737,2001-10-03T00:50:00,7.0093,49.7985,1,3
T5_Eta_000738,2001-11-08T00:50:00,6.5916,50.4662,9,3
T5_Eta_000739,2001-11-07T22:50:00,8.8170,50.1476,12,6
T5_Eta_000740,2001-11-07T22:50:00,6.2519,50.1109,12,3
T5_Eta_000741,2001-11-07T17:50:00,9.3620,50.1616,18,6
T5_Eta_000742,2001-11-08T00:50:00,7.2327,49.9847,12,3
T5_Eta_000743,2001-11-08T00:50:00,8.5002,50.4158,12,6
T5_Eta_000744,2001-11-08T00:50:00,9.2762,50.4681,12,5
T5_Eta_000745,2001-11-08T00:50:00,6.9863,53.6835,12,4
T5_Eta_000746,2001-11-07T18:50:00,10.7958,50.6469,18,6
T5_Eta_000747,2001-11-07T19:50:00,9.9470,50.3600,18,3
T5_Eta_000748,2001-11-07T18:50:00,11.4620,50.4506,24,5
T5_Eta_000749,2001-11-08T03:50:00,11.1814,50.4803,18,6
T5_Eta_000750,2001-11-22T11:50:00,12.4087,49.5527,4,2
T5_Eta_000751,2001-11-22T09:50:00,8.7786,49.7045,9,7
T5_Eta_000752,2001-11-29T13:50:00,8.1785,49.8813,9,3
T5_Eta_000753,2001-11-29T13:50:00,8.1342,49.9740,9,3
T5_Eta_000754,2001-12-06T05:50:00,8.4470,50.0908,3,7
